Pin,MC,TYPE,Parameter,Channel,SubChannel,Partition,Nibble,FieldName,Register,Field,Size,Base,ExpectedData,StringData,StorageToken,LowLimit,HighLimit,ExitPort,ItuffToken,ItuffDescriptor
TDO,M2,DATA,-,-,B,4,1,ldo_driver_static_leg_offset,ddrd_n1_ldo_deskew_ctl3,M2_B_4_1_LdoDriverStaticLegOfs,4,-,-,-,-,-,-,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M3,DATA,-,-,A,0,0,ldo_vrefctrl,ddrd_n0_ldo_deskew_ctl0,M3_A_0_0_LdoVrefctrl,9,-,-,-,-,405,455,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M3,DATA,-,-,A,0,0,ldo_driver_static_leg_offset,ddrd_n0_ldo_deskew_ctl3,M3_A_0_0_LdoDriverStaticLegOfs,4,-,-,-,-,-,-,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M3,DATA,-,-,A,0,1,ldo_vrefctrl,ddrd_n1_ldo_deskew_ctl0,M3_A_0_1_LdoVrefctrl,9,-,-,-,-,405,455,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M3,DATA,-,-,A,0,1,ldo_driver_static_leg_offset,ddrd_n1_ldo_deskew_ctl3,M3_A_0_1_LdoDriverStaticLegOfs,4,-,-,-,-,-,-,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M3,DATA,-,-,A,1,0,ldo_vrefctrl,ddrd_n0_ldo_deskew_ctl0,M3_A_1_0_LdoVrefctrl,9,-,-,-,-,405,455,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M3,DATA,-,-,A,1,0,ldo_driver_static_leg_offset,ddrd_n0_ldo_deskew_ctl3,M3_A_1_0_LdoDriverStaticLegOfs,4,-,-,-,-,-,-,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M3,DATA,-,-,A,1,1,ldo_vrefctrl,ddrd_n1_ldo_deskew_ctl0,M3_A_1_1_LdoVrefctrl,9,-,-,-,-,405,455,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M3,DATA,-,-,A,1,1,ldo_driver_static_leg_offset,ddrd_n1_ldo_deskew_ctl3,M3_A_1_1_LdoDriverStaticLegOfs,4,-,-,-,-,-,-,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M3,DATA,-,-,A,2,0,ldo_vrefctrl,ddrd_n0_ldo_deskew_ctl0,M3_A_2_0_LdoVrefctrl,9,-,-,-,-,405,455,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M3,DATA,-,-,A,2,0,ldo_driver_static_leg_offset,ddrd_n0_ldo_deskew_ctl3,M3_A_2_0_LdoDriverStaticLegOfs,4,-,-,-,-,-,-,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M3,DATA,-,-,A,2,1,ldo_vrefctrl,ddrd_n1_ldo_deskew_ctl0,M3_A_2_1_LdoVrefctrl,9,-,-,-,-,405,455,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M3,DATA,-,-,A,2,1,ldo_driver_static_leg_offset,ddrd_n1_ldo_deskew_ctl3,M3_A_2_1_LdoDriverStaticLegOfs,4,-,-,-,-,-,-,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M3,DATA,-,-,A,3,0,ldo_vrefctrl,ddrd_n0_ldo_deskew_ctl0,M3_A_3_0_LdoVrefctrl,9,-,-,-,-,405,455,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M3,DATA,-,-,A,3,0,ldo_driver_static_leg_offset,ddrd_n0_ldo_deskew_ctl3,M3_A_3_0_LdoDriverStaticLegOfs,4,-,-,-,-,-,-,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M3,DATA,-,-,A,3,1,ldo_vrefctrl,ddrd_n1_ldo_deskew_ctl0,M3_A_3_1_LdoVrefctrl,9,-,-,-,-,405,455,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M3,DATA,-,-,A,3,1,ldo_driver_static_leg_offset,ddrd_n1_ldo_deskew_ctl3,M3_A_3_1_LdoDriverStaticLegOfs,4,-,-,-,-,-,-,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M3,DATA,-,-,A,4,0,ldo_vrefctrl,ddrd_n0_ldo_deskew_ctl0,M3_A_4_0_LdoVrefctrl,9,-,-,-,-,405,455,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M3,DATA,-,-,A,4,0,ldo_driver_static_leg_offset,ddrd_n0_ldo_deskew_ctl3,M3_A_4_0_LdoDriverStaticLegOfs,4,-,-,-,-,-,-,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M3,DATA,-,-,A,4,1,ldo_vrefctrl,ddrd_n1_ldo_deskew_ctl0,M3_A_4_1_LdoVrefctrl,9,-,-,-,-,405,455,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M3,DATA,-,-,A,4,1,ldo_driver_static_leg_offset,ddrd_n1_ldo_deskew_ctl3,M3_A_4_1_LdoDriverStaticLegOfs,4,-,-,-,-,-,-,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M3,DATA,-,-,B,0,0,ldo_vrefctrl,ddrd_n0_ldo_deskew_ctl0,M3_B_0_0_LdoVrefctrl,9,-,-,-,-,405,455,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M3,DATA,-,-,B,0,0,ldo_driver_static_leg_offset,ddrd_n0_ldo_deskew_ctl3,M3_B_0_0_LdoDriverStaticLegOfs,4,-,-,-,-,-,-,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M3,DATA,-,-,B,0,1,ldo_vrefctrl,ddrd_n1_ldo_deskew_ctl0,M3_B_0_1_LdoVrefctrl,9,-,-,-,-,405,455,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M3,DATA,-,-,B,0,1,ldo_driver_static_leg_offset,ddrd_n1_ldo_deskew_ctl3,M3_B_0_1_LdoDriverStaticLegOfs,4,-,-,-,-,-,-,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M3,DATA,-,-,B,1,0,ldo_vrefctrl,ddrd_n0_ldo_deskew_ctl0,M3_B_1_0_LdoVrefctrl,9,-,-,-,-,405,455,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M3,DATA,-,-,B,1,0,ldo_driver_static_leg_offset,ddrd_n0_ldo_deskew_ctl3,M3_B_1_0_LdoDriverStaticLegOfs,4,-,-,-,-,-,-,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M3,DATA,-,-,B,1,1,ldo_vrefctrl,ddrd_n1_ldo_deskew_ctl0,M3_B_1_1_LdoVrefctrl,9,-,-,-,-,405,455,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M3,DATA,-,-,B,1,1,ldo_driver_static_leg_offset,ddrd_n1_ldo_deskew_ctl3,M3_B_1_1_LdoDriverStaticLegOfs,4,-,-,-,-,-,-,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M3,DATA,-,-,B,2,0,ldo_vrefctrl,ddrd_n0_ldo_deskew_ctl0,M3_B_2_0_LdoVrefctrl,9,-,-,-,-,405,455,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M3,DATA,-,-,B,2,0,ldo_driver_static_leg_offset,ddrd_n0_ldo_deskew_ctl3,M3_B_2_0_LdoDriverStaticLegOfs,4,-,-,-,-,-,-,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M3,DATA,-,-,B,2,1,ldo_vrefctrl,ddrd_n1_ldo_deskew_ctl0,M3_B_2_1_LdoVrefctrl,9,-,-,-,-,405,455,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M3,DATA,-,-,B,2,1,ldo_driver_static_leg_offset,ddrd_n1_ldo_deskew_ctl3,M3_B_2_1_LdoDriverStaticLegOfs,4,-,-,-,-,-,-,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M3,DATA,-,-,B,3,0,ldo_vrefctrl,ddrd_n0_ldo_deskew_ctl0,M3_B_3_0_LdoVrefctrl,9,-,-,-,-,405,455,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M3,DATA,-,-,B,3,0,ldo_driver_static_leg_offset,ddrd_n0_ldo_deskew_ctl3,M3_B_3_0_LdoDriverStaticLegOfs,4,-,-,-,-,-,-,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M3,DATA,-,-,B,3,1,ldo_vrefctrl,ddrd_n1_ldo_deskew_ctl0,M3_B_3_1_LdoVrefctrl,9,-,-,-,-,405,455,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M3,DATA,-,-,B,3,1,ldo_driver_static_leg_offset,ddrd_n1_ldo_deskew_ctl3,M3_B_3_1_LdoDriverStaticLegOfs,4,-,-,-,-,-,-,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M3,DATA,-,-,B,4,0,ldo_vrefctrl,ddrd_n0_ldo_deskew_ctl0,M3_B_4_0_LdoVrefctrl,9,-,-,-,-,405,455,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M3,DATA,-,-,B,4,0,ldo_driver_static_leg_offset,ddrd_n0_ldo_deskew_ctl3,M3_B_4_0_LdoDriverStaticLegOfs,4,-,-,-,-,-,-,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M3,DATA,-,-,B,4,1,ldo_vrefctrl,ddrd_n1_ldo_deskew_ctl0,M3_B_4_1_LdoVrefctrl,9,-,-,-,-,405,455,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M3,DATA,-,-,B,4,1,ldo_driver_static_leg_offset,ddrd_n1_ldo_deskew_ctl3,M3_B_4_1_LdoDriverStaticLegOfs,4,-,-,-,-,-,-,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M4,DATA,-,-,A,0,0,ldo_vrefctrl,ddrd_n0_ldo_deskew_ctl0,M4_A_0_0_LdoVrefctrl,9,-,-,-,-,405,455,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M4,DATA,-,-,A,0,0,ldo_driver_static_leg_offset,ddrd_n0_ldo_deskew_ctl3,M4_A_0_0_LdoDriverStaticLegOfs,4,-,-,-,-,-,-,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M4,DATA,-,-,A,0,1,ldo_vrefctrl,ddrd_n1_ldo_deskew_ctl0,M4_A_0_1_LdoVrefctrl,9,-,-,-,-,405,455,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M4,DATA,-,-,A,0,1,ldo_driver_static_leg_offset,ddrd_n1_ldo_deskew_ctl3,M4_A_0_1_LdoDriverStaticLegOfs,4,-,-,-,-,-,-,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M4,DATA,-,-,A,1,0,ldo_vrefctrl,ddrd_n0_ldo_deskew_ctl0,M4_A_1_0_LdoVrefctrl,9,-,-,-,-,405,455,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M4,DATA,-,-,A,1,0,ldo_driver_static_leg_offset,ddrd_n0_ldo_deskew_ctl3,M4_A_1_0_LdoDriverStaticLegOfs,4,-,-,-,-,-,-,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M4,DATA,-,-,A,1,1,ldo_vrefctrl,ddrd_n1_ldo_deskew_ctl0,M4_A_1_1_LdoVrefctrl,9,-,-,-,-,405,455,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M4,DATA,-,-,A,1,1,ldo_driver_static_leg_offset,ddrd_n1_ldo_deskew_ctl3,M4_A_1_1_LdoDriverStaticLegOfs,4,-,-,-,-,-,-,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M4,DATA,-,-,A,2,0,ldo_vrefctrl,ddrd_n0_ldo_deskew_ctl0,M4_A_2_0_LdoVrefctrl,9,-,-,-,-,405,455,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M4,DATA,-,-,A,2,0,ldo_driver_static_leg_offset,ddrd_n0_ldo_deskew_ctl3,M4_A_2_0_LdoDriverStaticLegOfs,4,-,-,-,-,-,-,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M4,DATA,-,-,A,2,1,ldo_vrefctrl,ddrd_n1_ldo_deskew_ctl0,M4_A_2_1_LdoVrefctrl,9,-,-,-,-,405,455,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M4,DATA,-,-,A,2,1,ldo_driver_static_leg_offset,ddrd_n1_ldo_deskew_ctl3,M4_A_2_1_LdoDriverStaticLegOfs,4,-,-,-,-,-,-,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M4,DATA,-,-,A,3,0,ldo_vrefctrl,ddrd_n0_ldo_deskew_ctl0,M4_A_3_0_LdoVrefctrl,9,-,-,-,-,405,455,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M4,DATA,-,-,A,3,0,ldo_driver_static_leg_offset,ddrd_n0_ldo_deskew_ctl3,M4_A_3_0_LdoDriverStaticLegOfs,4,-,-,-,-,-,-,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M4,DATA,-,-,A,3,1,ldo_vrefctrl,ddrd_n1_ldo_deskew_ctl0,M4_A_3_1_LdoVrefctrl,9,-,-,-,-,405,455,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M4,DATA,-,-,A,3,1,ldo_driver_static_leg_offset,ddrd_n1_ldo_deskew_ctl3,M4_A_3_1_LdoDriverStaticLegOfs,4,-,-,-,-,-,-,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M4,DATA,-,-,A,4,0,ldo_vrefctrl,ddrd_n0_ldo_deskew_ctl0,M4_A_4_0_LdoVrefctrl,9,-,-,-,-,405,455,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M4,DATA,-,-,A,4,0,ldo_driver_static_leg_offset,ddrd_n0_ldo_deskew_ctl3,M4_A_4_0_LdoDriverStaticLegOfs,4,-,-,-,-,-,-,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M4,DATA,-,-,A,4,1,ldo_vrefctrl,ddrd_n1_ldo_deskew_ctl0,M4_A_4_1_LdoVrefctrl,9,-,-,-,-,405,455,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M4,DATA,-,-,A,4,1,ldo_driver_static_leg_offset,ddrd_n1_ldo_deskew_ctl3,M4_A_4_1_LdoDriverStaticLegOfs,4,-,-,-,-,-,-,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M4,DATA,-,-,B,0,0,ldo_vrefctrl,ddrd_n0_ldo_deskew_ctl0,M4_B_0_0_LdoVrefctrl,9,-,-,-,-,405,455,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M4,DATA,-,-,B,0,0,ldo_driver_static_leg_offset,ddrd_n0_ldo_deskew_ctl3,M4_B_0_0_LdoDriverStaticLegOfs,4,-,-,-,-,-,-,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M4,DATA,-,-,B,0,1,ldo_vrefctrl,ddrd_n1_ldo_deskew_ctl0,M4_B_0_1_LdoVrefctrl,9,-,-,-,-,405,455,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M4,DATA,-,-,B,0,1,ldo_driver_static_leg_offset,ddrd_n1_ldo_deskew_ctl3,M4_B_0_1_LdoDriverStaticLegOfs,4,-,-,-,-,-,-,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M4,DATA,-,-,B,1,0,ldo_vrefctrl,ddrd_n0_ldo_deskew_ctl0,M4_B_1_0_LdoVrefctrl,9,-,-,-,-,405,455,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M4,DATA,-,-,B,1,0,ldo_driver_static_leg_offset,ddrd_n0_ldo_deskew_ctl3,M4_B_1_0_LdoDriverStaticLegOfs,4,-,-,-,-,-,-,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M4,DATA,-,-,B,1,1,ldo_vrefctrl,ddrd_n1_ldo_deskew_ctl0,M4_B_1_1_LdoVrefctrl,9,-,-,-,-,405,455,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M4,DATA,-,-,B,1,1,ldo_driver_static_leg_offset,ddrd_n1_ldo_deskew_ctl3,M4_B_1_1_LdoDriverStaticLegOfs,4,-,-,-,-,-,-,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M4,DATA,-,-,B,2,0,ldo_vrefctrl,ddrd_n0_ldo_deskew_ctl0,M4_B_2_0_LdoVrefctrl,9,-,-,-,-,405,455,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M4,DATA,-,-,B,2,0,ldo_driver_static_leg_offset,ddrd_n0_ldo_deskew_ctl3,M4_B_2_0_LdoDriverStaticLegOfs,4,-,-,-,-,-,-,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M4,DATA,-,-,B,2,1,ldo_vrefctrl,ddrd_n1_ldo_deskew_ctl0,M4_B_2_1_LdoVrefctrl,9,-,-,-,-,405,455,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M4,DATA,-,-,B,2,1,ldo_driver_static_leg_offset,ddrd_n1_ldo_deskew_ctl3,M4_B_2_1_LdoDriverStaticLegOfs,4,-,-,-,-,-,-,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M4,DATA,-,-,B,3,0,ldo_vrefctrl,ddrd_n0_ldo_deskew_ctl0,M4_B_3_0_LdoVrefctrl,9,-,-,-,-,405,455,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M4,DATA,-,-,B,3,0,ldo_driver_static_leg_offset,ddrd_n0_ldo_deskew_ctl3,M4_B_3_0_LdoDriverStaticLegOfs,4,-,-,-,-,-,-,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M4,DATA,-,-,B,3,1,ldo_vrefctrl,ddrd_n1_ldo_deskew_ctl0,M4_B_3_1_LdoVrefctrl,9,-,-,-,-,405,455,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M4,DATA,-,-,B,3,1,ldo_driver_static_leg_offset,ddrd_n1_ldo_deskew_ctl3,M4_B_3_1_LdoDriverStaticLegOfs,4,-,-,-,-,-,-,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M4,DATA,-,-,B,4,0,ldo_vrefctrl,ddrd_n0_ldo_deskew_ctl0,M4_B_4_0_LdoVrefctrl,9,-,-,-,-,405,455,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M4,DATA,-,-,B,4,0,ldo_driver_static_leg_offset,ddrd_n0_ldo_deskew_ctl3,M4_B_4_0_LdoDriverStaticLegOfs,4,-,-,-,-,-,-,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M4,DATA,-,-,B,4,1,ldo_vrefctrl,ddrd_n1_ldo_deskew_ctl0,M4_B_4_1_LdoVrefctrl,9,-,-,-,-,405,455,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M4,DATA,-,-,B,4,1,ldo_driver_static_leg_offset,ddrd_n1_ldo_deskew_ctl3,M4_B_4_1_LdoDriverStaticLegOfs,4,-,-,-,-,-,-,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M5,DATA,-,-,A,0,0,ldo_vrefctrl,ddrd_n0_ldo_deskew_ctl0,M5_A_0_0_LdoVrefctrl,9,-,-,-,-,405,455,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M5,DATA,-,-,A,0,0,ldo_driver_static_leg_offset,ddrd_n0_ldo_deskew_ctl3,M5_A_0_0_LdoDriverStaticLegOfs,4,-,-,-,-,-,-,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M5,DATA,-,-,A,0,1,ldo_vrefctrl,ddrd_n1_ldo_deskew_ctl0,M5_A_0_1_LdoVrefctrl,9,-,-,-,-,405,455,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M5,DATA,-,-,A,0,1,ldo_driver_static_leg_offset,ddrd_n1_ldo_deskew_ctl3,M5_A_0_1_LdoDriverStaticLegOfs,4,-,-,-,-,-,-,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M5,DATA,-,-,A,1,0,ldo_vrefctrl,ddrd_n0_ldo_deskew_ctl0,M5_A_1_0_LdoVrefctrl,9,-,-,-,-,405,455,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M5,DATA,-,-,A,1,0,ldo_driver_static_leg_offset,ddrd_n0_ldo_deskew_ctl3,M5_A_1_0_LdoDriverStaticLegOfs,4,-,-,-,-,-,-,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M5,DATA,-,-,A,1,1,ldo_vrefctrl,ddrd_n1_ldo_deskew_ctl0,M5_A_1_1_LdoVrefctrl,9,-,-,-,-,405,455,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M5,DATA,-,-,A,1,1,ldo_driver_static_leg_offset,ddrd_n1_ldo_deskew_ctl3,M5_A_1_1_LdoDriverStaticLegOfs,4,-,-,-,-,-,-,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M5,DATA,-,-,A,2,0,ldo_vrefctrl,ddrd_n0_ldo_deskew_ctl0,M5_A_2_0_LdoVrefctrl,9,-,-,-,-,405,455,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M5,DATA,-,-,A,2,0,ldo_driver_static_leg_offset,ddrd_n0_ldo_deskew_ctl3,M5_A_2_0_LdoDriverStaticLegOfs,4,-,-,-,-,-,-,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M5,DATA,-,-,A,2,1,ldo_vrefctrl,ddrd_n1_ldo_deskew_ctl0,M5_A_2_1_LdoVrefctrl,9,-,-,-,-,405,455,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M5,DATA,-,-,A,2,1,ldo_driver_static_leg_offset,ddrd_n1_ldo_deskew_ctl3,M5_A_2_1_LdoDriverStaticLegOfs,4,-,-,-,-,-,-,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M5,DATA,-,-,A,3,0,ldo_vrefctrl,ddrd_n0_ldo_deskew_ctl0,M5_A_3_0_LdoVrefctrl,9,-,-,-,-,405,455,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M5,DATA,-,-,A,3,0,ldo_driver_static_leg_offset,ddrd_n0_ldo_deskew_ctl3,M5_A_3_0_LdoDriverStaticLegOfs,4,-,-,-,-,-,-,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M5,DATA,-,-,A,3,1,ldo_vrefctrl,ddrd_n1_ldo_deskew_ctl0,M5_A_3_1_LdoVrefctrl,9,-,-,-,-,405,455,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M5,DATA,-,-,A,3,1,ldo_driver_static_leg_offset,ddrd_n1_ldo_deskew_ctl3,M5_A_3_1_LdoDriverStaticLegOfs,4,-,-,-,-,-,-,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M5,DATA,-,-,A,4,0,ldo_vrefctrl,ddrd_n0_ldo_deskew_ctl0,M5_A_4_0_LdoVrefctrl,9,-,-,-,-,405,455,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M5,DATA,-,-,A,4,0,ldo_driver_static_leg_offset,ddrd_n0_ldo_deskew_ctl3,M5_A_4_0_LdoDriverStaticLegOfs,4,-,-,-,-,-,-,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M5,DATA,-,-,A,4,1,ldo_vrefctrl,ddrd_n1_ldo_deskew_ctl0,M5_A_4_1_LdoVrefctrl,9,-,-,-,-,405,455,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M5,DATA,-,-,A,4,1,ldo_driver_static_leg_offset,ddrd_n1_ldo_deskew_ctl3,M5_A_4_1_LdoDriverStaticLegOfs,4,-,-,-,-,-,-,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M5,DATA,-,-,B,0,0,ldo_vrefctrl,ddrd_n0_ldo_deskew_ctl0,M5_B_0_0_LdoVrefctrl,9,-,-,-,-,405,455,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M5,DATA,-,-,B,0,0,ldo_driver_static_leg_offset,ddrd_n0_ldo_deskew_ctl3,M5_B_0_0_LdoDriverStaticLegOfs,4,-,-,-,-,-,-,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M5,DATA,-,-,B,0,1,ldo_vrefctrl,ddrd_n1_ldo_deskew_ctl0,M5_B_0_1_LdoVrefctrl,9,-,-,-,-,405,455,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M5,DATA,-,-,B,0,1,ldo_driver_static_leg_offset,ddrd_n1_ldo_deskew_ctl3,M5_B_0_1_LdoDriverStaticLegOfs,4,-,-,-,-,-,-,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M5,DATA,-,-,B,1,0,ldo_vrefctrl,ddrd_n0_ldo_deskew_ctl0,M5_B_1_0_LdoVrefctrl,9,-,-,-,-,405,455,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M5,DATA,-,-,B,1,0,ldo_driver_static_leg_offset,ddrd_n0_ldo_deskew_ctl3,M5_B_1_0_LdoDriverStaticLegOfs,4,-,-,-,-,-,-,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M5,DATA,-,-,B,1,1,ldo_vrefctrl,ddrd_n1_ldo_deskew_ctl0,M5_B_1_1_LdoVrefctrl,9,-,-,-,-,405,455,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M5,DATA,-,-,B,1,1,ldo_driver_static_leg_offset,ddrd_n1_ldo_deskew_ctl3,M5_B_1_1_LdoDriverStaticLegOfs,4,-,-,-,-,-,-,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M5,DATA,-,-,B,2,0,ldo_vrefctrl,ddrd_n0_ldo_deskew_ctl0,M5_B_2_0_LdoVrefctrl,9,-,-,-,-,405,455,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M5,DATA,-,-,B,2,0,ldo_driver_static_leg_offset,ddrd_n0_ldo_deskew_ctl3,M5_B_2_0_LdoDriverStaticLegOfs,4,-,-,-,-,-,-,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M5,DATA,-,-,B,2,1,ldo_vrefctrl,ddrd_n1_ldo_deskew_ctl0,M5_B_2_1_LdoVrefctrl,9,-,-,-,-,405,455,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M5,DATA,-,-,B,2,1,ldo_driver_static_leg_offset,ddrd_n1_ldo_deskew_ctl3,M5_B_2_1_LdoDriverStaticLegOfs,4,-,-,-,-,-,-,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M5,DATA,-,-,B,3,0,ldo_vrefctrl,ddrd_n0_ldo_deskew_ctl0,M5_B_3_0_LdoVrefctrl,9,-,-,-,-,405,455,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M5,DATA,-,-,B,3,0,ldo_driver_static_leg_offset,ddrd_n0_ldo_deskew_ctl3,M5_B_3_0_LdoDriverStaticLegOfs,4,-,-,-,-,-,-,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M5,DATA,-,-,B,3,1,ldo_vrefctrl,ddrd_n1_ldo_deskew_ctl0,M5_B_3_1_LdoVrefctrl,9,-,-,-,-,405,455,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M5,DATA,-,-,B,3,1,ldo_driver_static_leg_offset,ddrd_n1_ldo_deskew_ctl3,M5_B_3_1_LdoDriverStaticLegOfs,4,-,-,-,-,-,-,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M5,DATA,-,-,B,4,0,ldo_vrefctrl,ddrd_n0_ldo_deskew_ctl0,M5_B_4_0_LdoVrefctrl,9,-,-,-,-,405,455,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M5,DATA,-,-,B,4,0,ldo_driver_static_leg_offset,ddrd_n0_ldo_deskew_ctl3,M5_B_4_0_LdoDriverStaticLegOfs,4,-,-,-,-,-,-,0,LDODESKEW_DATA,LDODESKEWDAT
TDO,M5,DATA,-,-,B,4,1,ldo_vrefctrl,ddrd_n1_ldo_deskew_ctl0,M5_B_4_1_LdoVrefctrl,9,-,-,-,-,405,455,0,LDODESKEW_DATA,LDODESKEWDAT
