Pin,MC,TYPE,Parameter,Channel,SubChannel,Partition,Nibble,FieldName,Register,Field,Size,Base,ExpectedData,StringData,StorageToken,LowLimit,HighLimit,ExitPort,ItuffToken,ItuffDescriptor
TDO,M6,DATA,-,-,B,1,0,detrm_lock,ddrd_n0_dll_csr,M6_B_1_0_DetrmLock,1,-,1,-,-,-,-,0,MDLLLOCK_DATA,MDLLLOCKDATA
TDO,M6,DATA,-,-,B,1,1,detrm_lock,ddrd_n1_dll_csr,M6_B_1_1_DetrmLock,1,-,0,-,-,-,-,0,MDLLLOCK_DATA,MDLLLOCKDATA
TDO,M6,DATA,-,-,B,2,0,detrm_lock,ddrd_n0_dll_csr,M6_B_2_0_DetrmLock,1,-,1,-,-,-,-,0,MDLLLOCK_DATA,MDLLLOCKDATA
TDO,M6,DATA,-,-,B,2,1,detrm_lock,ddrd_n1_dll_csr,M6_B_2_1_DetrmLock,1,-,0,-,-,-,-,0,MDLLLOCK_DATA,MDLLLOCKDATA
TDO,M6,DATA,-,-,B,3,0,detrm_lock,ddrd_n0_dll_csr,M6_B_3_0_DetrmLock,1,-,1,-,-,-,-,0,MDLLLOCK_DATA,MDLLLOCKDATA
TDO,M6,DATA,-,-,B,3,1,detrm_lock,ddrd_n1_dll_csr,M6_B_3_1_DetrmLock,1,-,0,-,-,-,-,0,MDLLLOCK_DATA,MDLLLOCKDATA
TDO,M6,DATA,-,-,B,4,0,detrm_lock,ddrd_n0_dll_csr,M6_B_4_0_DetrmLock,1,-,1,-,-,-,-,0,MDLLLOCK_DATA,MDLLLOCKDATA
TDO,M6,DATA,-,-,B,4,1,detrm_lock,ddrd_n1_dll_csr,M6_B_4_1_DetrmLock,1,-,0,-,-,-,-,0,MDLLLOCK_DATA,MDLLLOCKDATA
TDO,M7,DATA,-,-,A,0,0,detrm_lock,ddrd_n0_dll_csr,M7_A_0_0_DetrmLock,1,-,1,-,-,-,-,0,MDLLLOCK_DATA,MDLLLOCKDATA
TDO,M7,DATA,-,-,A,0,1,detrm_lock,ddrd_n1_dll_csr,M7_A_0_1_DetrmLock,1,-,0,-,-,-,-,0,MDLLLOCK_DATA,MDLLLOCKDATA
TDO,M7,DATA,-,-,A,1,0,detrm_lock,ddrd_n0_dll_csr,M7_A_1_0_DetrmLock,1,-,1,-,-,-,-,0,MDLLLOCK_DATA,MDLLLOCKDATA
TDO,M7,DATA,-,-,A,1,1,detrm_lock,ddrd_n1_dll_csr,M7_A_1_1_DetrmLock,1,-,0,-,-,-,-,0,MDLLLOCK_DATA,MDLLLOCKDATA
TDO,M7,DATA,-,-,A,2,0,detrm_lock,ddrd_n0_dll_csr,M7_A_2_0_DetrmLock,1,-,1,-,-,-,-,0,MDLLLOCK_DATA,MDLLLOCKDATA
TDO,M7,DATA,-,-,A,2,1,detrm_lock,ddrd_n1_dll_csr,M7_A_2_1_DetrmLock,1,-,0,-,-,-,-,0,MDLLLOCK_DATA,MDLLLOCKDATA
TDO,M7,DATA,-,-,A,3,0,detrm_lock,ddrd_n0_dll_csr,M7_A_3_0_DetrmLock,1,-,1,-,-,-,-,0,MDLLLOCK_DATA,MDLLLOCKDATA
TDO,M7,DATA,-,-,A,3,1,detrm_lock,ddrd_n1_dll_csr,M7_A_3_1_DetrmLock,1,-,0,-,-,-,-,0,MDLLLOCK_DATA,MDLLLOCKDATA
TDO,M7,DATA,-,-,A,4,0,detrm_lock,ddrd_n0_dll_csr,M7_A_4_0_DetrmLock,1,-,1,-,-,-,-,0,MDLLLOCK_DATA,MDLLLOCKDATA
TDO,M7,DATA,-,-,A,4,1,detrm_lock,ddrd_n1_dll_csr,M7_A_4_1_DetrmLock,1,-,0,-,-,-,-,0,MDLLLOCK_DATA,MDLLLOCKDATA
TDO,M7,DATA,-,-,B,0,0,detrm_lock,ddrd_n0_dll_csr,M7_B_0_0_DetrmLock,1,-,1,-,-,-,-,0,MDLLLOCK_DATA,MDLLLOCKDATA
TDO,M7,DATA,-,-,B,0,1,detrm_lock,ddrd_n1_dll_csr,M7_B_0_1_DetrmLock,1,-,0,-,-,-,-,0,MDLLLOCK_DATA,MDLLLOCKDATA
TDO,M7,DATA,-,-,B,1,0,detrm_lock,ddrd_n0_dll_csr,M7_B_1_0_DetrmLock,1,-,1,-,-,-,-,0,MDLLLOCK_DATA,MDLLLOCKDATA
TDO,M7,DATA,-,-,B,1,1,detrm_lock,ddrd_n1_dll_csr,M7_B_1_1_DetrmLock,1,-,0,-,-,-,-,0,MDLLLOCK_DATA,MDLLLOCKDATA
TDO,M7,DATA,-,-,B,2,0,detrm_lock,ddrd_n0_dll_csr,M7_B_2_0_DetrmLock,1,-,1,-,-,-,-,0,MDLLLOCK_DATA,MDLLLOCKDATA
TDO,M7,DATA,-,-,B,2,1,detrm_lock,ddrd_n1_dll_csr,M7_B_2_1_DetrmLock,1,-,0,-,-,-,-,0,MDLLLOCK_DATA,MDLLLOCKDATA
TDO,M7,DATA,-,-,B,3,0,detrm_lock,ddrd_n0_dll_csr,M7_B_3_0_DetrmLock,1,-,1,-,-,-,-,0,MDLLLOCK_DATA,MDLLLOCKDATA
TDO,M7,DATA,-,-,B,3,1,detrm_lock,ddrd_n1_dll_csr,M7_B_3_1_DetrmLock,1,-,0,-,-,-,-,0,MDLLLOCK_DATA,MDLLLOCKDATA
TDO,M7,DATA,-,-,B,4,0,detrm_lock,ddrd_n0_dll_csr,M7_B_4_0_DetrmLock,1,-,1,-,-,-,-,0,MDLLLOCK_DATA,MDLLLOCKDATA
TDO,M7,DATA,-,-,B,4,1,detrm_lock,ddrd_n1_dll_csr,M7_B_4_1_DetrmLock,1,-,0,-,-,-,-,0,MDLLLOCK_DATA,MDLLLOCKDATA
TDO,M0,CC,-,-,A,x,x,detrm_lock,ddrcc_dll_csr,M0_A_x_x_DetrmLock,1,-,1,-,-,-,-,1,MDLLLOCK_CC,MDLLLOCKCC
TDO,M0,CC,-,-,B,x,x,detrm_lock,ddrcc_dll_csr,M0_B_x_x_DetrmLock,1,-,1,-,-,-,-,1,MDLLLOCK_CC,MDLLLOCKCC
TDO,M1,CC,-,-,A,x,x,detrm_lock,ddrcc_dll_csr,M1_A_x_x_DetrmLock,1,-,1,-,-,-,-,1,MDLLLOCK_CC,MDLLLOCKCC
TDO,M1,CC,-,-,B,x,x,detrm_lock,ddrcc_dll_csr,M1_B_x_x_DetrmLock,1,-,1,-,-,-,-,1,MDLLLOCK_CC,MDLLLOCKCC
TDO,M2,CC,-,-,A,x,x,detrm_lock,ddrcc_dll_csr,M2_A_x_x_DetrmLock,1,-,1,-,-,-,-,1,MDLLLOCK_CC,MDLLLOCKCC
TDO,M2,CC,-,-,B,x,x,detrm_lock,ddrcc_dll_csr,M2_B_x_x_DetrmLock,1,-,1,-,-,-,-,1,MDLLLOCK_CC,MDLLLOCKCC
TDO,M3,CC,-,-,A,x,x,detrm_lock,ddrcc_dll_csr,M3_A_x_x_DetrmLock,1,-,1,-,-,-,-,1,MDLLLOCK_CC,MDLLLOCKCC
TDO,M3,CC,-,-,B,x,x,detrm_lock,ddrcc_dll_csr,M3_B_x_x_DetrmLock,1,-,1,-,-,-,-,1,MDLLLOCK_CC,MDLLLOCKCC
TDO,M4,CC,-,-,A,x,x,detrm_lock,ddrcc_dll_csr,M4_A_x_x_DetrmLock,1,-,1,-,-,-,-,1,MDLLLOCK_CC,MDLLLOCKCC
TDO,M4,CC,-,-,B,x,x,detrm_lock,ddrcc_dll_csr,M4_B_x_x_DetrmLock,1,-,1,-,-,-,-,1,MDLLLOCK_CC,MDLLLOCKCC
TDO,M5,CC,-,-,A,x,x,detrm_lock,ddrcc_dll_csr,M5_A_x_x_DetrmLock,1,-,1,-,-,-,-,1,MDLLLOCK_CC,MDLLLOCKCC
TDO,M5,CC,-,-,B,x,x,detrm_lock,ddrcc_dll_csr,M5_B_x_x_DetrmLock,1,-,1,-,-,-,-,1,MDLLLOCK_CC,MDLLLOCKCC
TDO,M6,CC,-,-,A,x,x,detrm_lock,ddrcc_dll_csr,M6_A_x_x_DetrmLock,1,-,1,-,-,-,-,1,MDLLLOCK_CC,MDLLLOCKCC
TDO,M6,CC,-,-,B,x,x,detrm_lock,ddrcc_dll_csr,M6_B_x_x_DetrmLock,1,-,1,-,-,-,-,1,MDLLLOCK_CC,MDLLLOCKCC
TDO,M7,CC,-,-,A,x,x,detrm_lock,ddrcc_dll_csr,M7_A_x_x_DetrmLock,1,-,1,-,-,-,-,1,MDLLLOCK_CC,MDLLLOCKCC
TDO,M7,CC,-,-,B,x,x,detrm_lock,ddrcc_dll_csr,M7_B_x_x_DetrmLock,1,-,1,-,-,-,-,1,MDLLLOCK_CC,MDLLLOCKCC
TDO,M0,CLK,-,-,x,x,x,detrm_lock,ddrclk_dll_csr,M0_x_x_x_DetrmLock,1,-,1,-,-,-,-,2,MDLLLOCK_CLK,MDLLLOCKCLK
TDO,M1,CLK,-,-,x,x,x,detrm_lock,ddrclk_dll_csr,M1_x_x_x_DetrmLock,1,-,1,-,-,-,-,2,MDLLLOCK_CLK,MDLLLOCKCLK
TDO,M2,CLK,-,-,x,x,x,detrm_lock,ddrclk_dll_csr,M2_x_x_x_DetrmLock,1,-,1,-,-,-,-,2,MDLLLOCK_CLK,MDLLLOCKCLK
TDO,M3,CLK,-,-,x,x,x,detrm_lock,ddrclk_dll_csr,M3_x_x_x_DetrmLock,1,-,1,-,-,-,-,2,MDLLLOCK_CLK,MDLLLOCKCLK
TDO,M4,CLK,-,-,x,x,x,detrm_lock,ddrclk_dll_csr,M4_x_x_x_DetrmLock,1,-,1,-,-,-,-,2,MDLLLOCK_CLK,MDLLLOCKCLK
TDO,M5,CLK,-,-,x,x,x,detrm_lock,ddrclk_dll_csr,M5_x_x_x_DetrmLock,1,-,1,-,-,-,-,2,MDLLLOCK_CLK,MDLLLOCKCLK
TDO,M6,CLK,-,-,x,x,x,detrm_lock,ddrclk_dll_csr,M6_x_x_x_DetrmLock,1,-,1,-,-,-,-,2,MDLLLOCK_CLK,MDLLLOCKCLK
TDO,M7,CLK,-,-,x,x,x,detrm_lock,ddrclk_dll_csr,M7_x_x_x_DetrmLock,1,-,1,-,-,-,-,2,MDLLLOCK_CLK,MDLLLOCKCLK
