Pin,MC,TYPE,Parameter,Channel,SubChannel,Partition,Nibble,FieldName,Register,Field,Size,Base,ExpectedData,StringData,StorageToken,LowLimit,HighLimit,ExitPort,ItuffToken,ItuffDescriptor
TDO,M0,DATA,-,-,B,1,1,sa_voc_idac_vctrl,ddrd_n1_rx_ctl1,M0_B_1_1_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M0,DATA,-,-,B,2,0,sa_voc_idac_vctrl,ddrd_n0_rx_ctl1,M0_B_2_0_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M0,DATA,-,-,B,2,1,sa_voc_idac_vctrl,ddrd_n1_rx_ctl1,M0_B_2_1_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M0,DATA,-,-,B,3,0,sa_voc_idac_vctrl,ddrd_n0_rx_ctl1,M0_B_3_0_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M0,DATA,-,-,B,3,1,sa_voc_idac_vctrl,ddrd_n1_rx_ctl1,M0_B_3_1_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M0,DATA,-,-,B,4,0,sa_voc_idac_vctrl,ddrd_n0_rx_ctl1,M0_B_4_0_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M0,DATA,-,-,B,4,1,sa_voc_idac_vctrl,ddrd_n1_rx_ctl1,M0_B_4_1_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M1,DATA,-,-,A,0,0,sa_voc_idac_vctrl,ddrd_n0_rx_ctl1,M1_A_0_0_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M1,DATA,-,-,A,0,1,sa_voc_idac_vctrl,ddrd_n1_rx_ctl1,M1_A_0_1_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M1,DATA,-,-,A,1,0,sa_voc_idac_vctrl,ddrd_n0_rx_ctl1,M1_A_1_0_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M1,DATA,-,-,A,1,1,sa_voc_idac_vctrl,ddrd_n1_rx_ctl1,M1_A_1_1_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M1,DATA,-,-,A,2,0,sa_voc_idac_vctrl,ddrd_n0_rx_ctl1,M1_A_2_0_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M1,DATA,-,-,A,2,1,sa_voc_idac_vctrl,ddrd_n1_rx_ctl1,M1_A_2_1_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M1,DATA,-,-,A,3,0,sa_voc_idac_vctrl,ddrd_n0_rx_ctl1,M1_A_3_0_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M1,DATA,-,-,A,3,1,sa_voc_idac_vctrl,ddrd_n1_rx_ctl1,M1_A_3_1_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M1,DATA,-,-,A,4,0,sa_voc_idac_vctrl,ddrd_n0_rx_ctl1,M1_A_4_0_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M1,DATA,-,-,A,4,1,sa_voc_idac_vctrl,ddrd_n1_rx_ctl1,M1_A_4_1_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M1,DATA,-,-,B,0,0,sa_voc_idac_vctrl,ddrd_n0_rx_ctl1,M1_B_0_0_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M1,DATA,-,-,B,0,1,sa_voc_idac_vctrl,ddrd_n1_rx_ctl1,M1_B_0_1_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M1,DATA,-,-,B,1,0,sa_voc_idac_vctrl,ddrd_n0_rx_ctl1,M1_B_1_0_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M1,DATA,-,-,B,1,1,sa_voc_idac_vctrl,ddrd_n1_rx_ctl1,M1_B_1_1_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M1,DATA,-,-,B,2,0,sa_voc_idac_vctrl,ddrd_n0_rx_ctl1,M1_B_2_0_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M1,DATA,-,-,B,2,1,sa_voc_idac_vctrl,ddrd_n1_rx_ctl1,M1_B_2_1_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M1,DATA,-,-,B,3,0,sa_voc_idac_vctrl,ddrd_n0_rx_ctl1,M1_B_3_0_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M1,DATA,-,-,B,3,1,sa_voc_idac_vctrl,ddrd_n1_rx_ctl1,M1_B_3_1_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M1,DATA,-,-,B,4,0,sa_voc_idac_vctrl,ddrd_n0_rx_ctl1,M1_B_4_0_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M1,DATA,-,-,B,4,1,sa_voc_idac_vctrl,ddrd_n1_rx_ctl1,M1_B_4_1_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M2,DATA,-,-,A,0,0,sa_voc_idac_vctrl,ddrd_n0_rx_ctl1,M2_A_0_0_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M2,DATA,-,-,A,0,1,sa_voc_idac_vctrl,ddrd_n1_rx_ctl1,M2_A_0_1_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M2,DATA,-,-,A,1,0,sa_voc_idac_vctrl,ddrd_n0_rx_ctl1,M2_A_1_0_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M2,DATA,-,-,A,1,1,sa_voc_idac_vctrl,ddrd_n1_rx_ctl1,M2_A_1_1_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M2,DATA,-,-,A,2,0,sa_voc_idac_vctrl,ddrd_n0_rx_ctl1,M2_A_2_0_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M2,DATA,-,-,A,2,1,sa_voc_idac_vctrl,ddrd_n1_rx_ctl1,M2_A_2_1_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M2,DATA,-,-,A,3,0,sa_voc_idac_vctrl,ddrd_n0_rx_ctl1,M2_A_3_0_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M2,DATA,-,-,A,3,1,sa_voc_idac_vctrl,ddrd_n1_rx_ctl1,M2_A_3_1_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M2,DATA,-,-,A,4,0,sa_voc_idac_vctrl,ddrd_n0_rx_ctl1,M2_A_4_0_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M2,DATA,-,-,A,4,1,sa_voc_idac_vctrl,ddrd_n1_rx_ctl1,M2_A_4_1_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M2,DATA,-,-,B,0,0,sa_voc_idac_vctrl,ddrd_n0_rx_ctl1,M2_B_0_0_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M2,DATA,-,-,B,0,1,sa_voc_idac_vctrl,ddrd_n1_rx_ctl1,M2_B_0_1_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M2,DATA,-,-,B,1,0,sa_voc_idac_vctrl,ddrd_n0_rx_ctl1,M2_B_1_0_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M2,DATA,-,-,B,1,1,sa_voc_idac_vctrl,ddrd_n1_rx_ctl1,M2_B_1_1_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M2,DATA,-,-,B,2,0,sa_voc_idac_vctrl,ddrd_n0_rx_ctl1,M2_B_2_0_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M2,DATA,-,-,B,2,1,sa_voc_idac_vctrl,ddrd_n1_rx_ctl1,M2_B_2_1_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M2,DATA,-,-,B,3,0,sa_voc_idac_vctrl,ddrd_n0_rx_ctl1,M2_B_3_0_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M2,DATA,-,-,B,3,1,sa_voc_idac_vctrl,ddrd_n1_rx_ctl1,M2_B_3_1_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M2,DATA,-,-,B,4,0,sa_voc_idac_vctrl,ddrd_n0_rx_ctl1,M2_B_4_0_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M2,DATA,-,-,B,4,1,sa_voc_idac_vctrl,ddrd_n1_rx_ctl1,M2_B_4_1_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M3,DATA,-,-,A,0,0,sa_voc_idac_vctrl,ddrd_n0_rx_ctl1,M3_A_0_0_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M3,DATA,-,-,A,0,1,sa_voc_idac_vctrl,ddrd_n1_rx_ctl1,M3_A_0_1_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M3,DATA,-,-,A,1,0,sa_voc_idac_vctrl,ddrd_n0_rx_ctl1,M3_A_1_0_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M3,DATA,-,-,A,1,1,sa_voc_idac_vctrl,ddrd_n1_rx_ctl1,M3_A_1_1_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M3,DATA,-,-,A,2,0,sa_voc_idac_vctrl,ddrd_n0_rx_ctl1,M3_A_2_0_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M3,DATA,-,-,A,2,1,sa_voc_idac_vctrl,ddrd_n1_rx_ctl1,M3_A_2_1_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M3,DATA,-,-,A,3,0,sa_voc_idac_vctrl,ddrd_n0_rx_ctl1,M3_A_3_0_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M3,DATA,-,-,A,3,1,sa_voc_idac_vctrl,ddrd_n1_rx_ctl1,M3_A_3_1_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M3,DATA,-,-,A,4,0,sa_voc_idac_vctrl,ddrd_n0_rx_ctl1,M3_A_4_0_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M3,DATA,-,-,A,4,1,sa_voc_idac_vctrl,ddrd_n1_rx_ctl1,M3_A_4_1_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M3,DATA,-,-,B,0,0,sa_voc_idac_vctrl,ddrd_n0_rx_ctl1,M3_B_0_0_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M3,DATA,-,-,B,0,1,sa_voc_idac_vctrl,ddrd_n1_rx_ctl1,M3_B_0_1_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M3,DATA,-,-,B,1,0,sa_voc_idac_vctrl,ddrd_n0_rx_ctl1,M3_B_1_0_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M3,DATA,-,-,B,1,1,sa_voc_idac_vctrl,ddrd_n1_rx_ctl1,M3_B_1_1_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M3,DATA,-,-,B,2,0,sa_voc_idac_vctrl,ddrd_n0_rx_ctl1,M3_B_2_0_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M3,DATA,-,-,B,2,1,sa_voc_idac_vctrl,ddrd_n1_rx_ctl1,M3_B_2_1_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M3,DATA,-,-,B,3,0,sa_voc_idac_vctrl,ddrd_n0_rx_ctl1,M3_B_3_0_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M3,DATA,-,-,B,3,1,sa_voc_idac_vctrl,ddrd_n1_rx_ctl1,M3_B_3_1_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M3,DATA,-,-,B,4,0,sa_voc_idac_vctrl,ddrd_n0_rx_ctl1,M3_B_4_0_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M3,DATA,-,-,B,4,1,sa_voc_idac_vctrl,ddrd_n1_rx_ctl1,M3_B_4_1_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M4,DATA,-,-,A,0,0,sa_voc_idac_vctrl,ddrd_n0_rx_ctl1,M4_A_0_0_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M4,DATA,-,-,A,0,1,sa_voc_idac_vctrl,ddrd_n1_rx_ctl1,M4_A_0_1_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M4,DATA,-,-,A,1,0,sa_voc_idac_vctrl,ddrd_n0_rx_ctl1,M4_A_1_0_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M4,DATA,-,-,A,1,1,sa_voc_idac_vctrl,ddrd_n1_rx_ctl1,M4_A_1_1_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M4,DATA,-,-,A,2,0,sa_voc_idac_vctrl,ddrd_n0_rx_ctl1,M4_A_2_0_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M4,DATA,-,-,A,2,1,sa_voc_idac_vctrl,ddrd_n1_rx_ctl1,M4_A_2_1_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M4,DATA,-,-,A,3,0,sa_voc_idac_vctrl,ddrd_n0_rx_ctl1,M4_A_3_0_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M4,DATA,-,-,A,3,1,sa_voc_idac_vctrl,ddrd_n1_rx_ctl1,M4_A_3_1_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M4,DATA,-,-,A,4,0,sa_voc_idac_vctrl,ddrd_n0_rx_ctl1,M4_A_4_0_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M4,DATA,-,-,A,4,1,sa_voc_idac_vctrl,ddrd_n1_rx_ctl1,M4_A_4_1_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M4,DATA,-,-,B,0,0,sa_voc_idac_vctrl,ddrd_n0_rx_ctl1,M4_B_0_0_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M4,DATA,-,-,B,0,1,sa_voc_idac_vctrl,ddrd_n1_rx_ctl1,M4_B_0_1_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M4,DATA,-,-,B,1,0,sa_voc_idac_vctrl,ddrd_n0_rx_ctl1,M4_B_1_0_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M4,DATA,-,-,B,1,1,sa_voc_idac_vctrl,ddrd_n1_rx_ctl1,M4_B_1_1_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M4,DATA,-,-,B,2,0,sa_voc_idac_vctrl,ddrd_n0_rx_ctl1,M4_B_2_0_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M4,DATA,-,-,B,2,1,sa_voc_idac_vctrl,ddrd_n1_rx_ctl1,M4_B_2_1_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M4,DATA,-,-,B,3,0,sa_voc_idac_vctrl,ddrd_n0_rx_ctl1,M4_B_3_0_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M4,DATA,-,-,B,3,1,sa_voc_idac_vctrl,ddrd_n1_rx_ctl1,M4_B_3_1_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M4,DATA,-,-,B,4,0,sa_voc_idac_vctrl,ddrd_n0_rx_ctl1,M4_B_4_0_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M4,DATA,-,-,B,4,1,sa_voc_idac_vctrl,ddrd_n1_rx_ctl1,M4_B_4_1_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M5,DATA,-,-,A,0,0,sa_voc_idac_vctrl,ddrd_n0_rx_ctl1,M5_A_0_0_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M5,DATA,-,-,A,0,1,sa_voc_idac_vctrl,ddrd_n1_rx_ctl1,M5_A_0_1_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M5,DATA,-,-,A,1,0,sa_voc_idac_vctrl,ddrd_n0_rx_ctl1,M5_A_1_0_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M5,DATA,-,-,A,1,1,sa_voc_idac_vctrl,ddrd_n1_rx_ctl1,M5_A_1_1_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M5,DATA,-,-,A,2,0,sa_voc_idac_vctrl,ddrd_n0_rx_ctl1,M5_A_2_0_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M5,DATA,-,-,A,2,1,sa_voc_idac_vctrl,ddrd_n1_rx_ctl1,M5_A_2_1_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M5,DATA,-,-,A,3,0,sa_voc_idac_vctrl,ddrd_n0_rx_ctl1,M5_A_3_0_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M5,DATA,-,-,A,3,1,sa_voc_idac_vctrl,ddrd_n1_rx_ctl1,M5_A_3_1_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M5,DATA,-,-,A,4,0,sa_voc_idac_vctrl,ddrd_n0_rx_ctl1,M5_A_4_0_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M5,DATA,-,-,A,4,1,sa_voc_idac_vctrl,ddrd_n1_rx_ctl1,M5_A_4_1_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M5,DATA,-,-,B,0,0,sa_voc_idac_vctrl,ddrd_n0_rx_ctl1,M5_B_0_0_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M5,DATA,-,-,B,0,1,sa_voc_idac_vctrl,ddrd_n1_rx_ctl1,M5_B_0_1_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M5,DATA,-,-,B,1,0,sa_voc_idac_vctrl,ddrd_n0_rx_ctl1,M5_B_1_0_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M5,DATA,-,-,B,1,1,sa_voc_idac_vctrl,ddrd_n1_rx_ctl1,M5_B_1_1_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M5,DATA,-,-,B,2,0,sa_voc_idac_vctrl,ddrd_n0_rx_ctl1,M5_B_2_0_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M5,DATA,-,-,B,2,1,sa_voc_idac_vctrl,ddrd_n1_rx_ctl1,M5_B_2_1_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M5,DATA,-,-,B,3,0,sa_voc_idac_vctrl,ddrd_n0_rx_ctl1,M5_B_3_0_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M5,DATA,-,-,B,3,1,sa_voc_idac_vctrl,ddrd_n1_rx_ctl1,M5_B_3_1_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M5,DATA,-,-,B,4,0,sa_voc_idac_vctrl,ddrd_n0_rx_ctl1,M5_B_4_0_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M5,DATA,-,-,B,4,1,sa_voc_idac_vctrl,ddrd_n1_rx_ctl1,M5_B_4_1_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M6,DATA,-,-,A,0,0,sa_voc_idac_vctrl,ddrd_n0_rx_ctl1,M6_A_0_0_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
TDO,M6,DATA,-,-,A,0,1,sa_voc_idac_vctrl,ddrd_n1_rx_ctl1,M6_A_0_1_SaVocIdacVctrl,6,-,-,-,-,15,60,0,RXDQSCODES_DATA,RXDQSCODEDAT
